,identifier,response_id,sentence_number,token_number,token,lemma,pos
9845,Q14_R_1DVj9ObCzaW6iU4_1_5,R_1DVj9ObCzaW6iU4,1,5,categorisch,categorisch,ADJ
9846,Q14_R_1DVj9ObCzaW6iU4_1_6,R_1DVj9ObCzaW6iU4,1,6,negeren,negeren,VERB
9847,Q14_R_1DVj9ObCzaW6iU4_1_7,R_1DVj9ObCzaW6iU4,1,7,van,van,ADP
9848,Q14_R_1DVj9ObCzaW6iU4_1_8,R_1DVj9ObCzaW6iU4,1,8,werk,werk,NOUN
9849,Q14_R_1DVj9ObCzaW6iU4_1_9,R_1DVj9ObCzaW6iU4,1,9,omdat,omdat,SCONJ
9850,Q14_R_1DVj9ObCzaW6iU4_1_10,R_1DVj9ObCzaW6iU4,1,10,het,het,PRON
9851,Q14_R_1DVj9ObCzaW6iU4_1_11,R_1DVj9ObCzaW6iU4,1,11,door,door,ADP
9852,Q14_R_1DVj9ObCzaW6iU4_1_12,R_1DVj9ObCzaW6iU4,1,12,vrouwen,vrouw,NOUN
9853,Q14_R_1DVj9ObCzaW6iU4_1_13,R_1DVj9ObCzaW6iU4,1,13,is,zijn,AUX
9854,Q14_R_1DVj9ObCzaW6iU4_1_14,R_1DVj9ObCzaW6iU4,1,14,geschreven,schrijven,VERB
9855,Q14_R_1DVj9ObCzaW6iU4_1_15,R_1DVj9ObCzaW6iU4,1,15,is,zijn,AUX
9856,Q14_R_1DVj9ObCzaW6iU4_1_16,R_1DVj9ObCzaW6iU4,1,16,ook,ook,ADV
9857,Q14_R_1DVj9ObCzaW6iU4_1_17,R_1DVj9ObCzaW6iU4,1,17,weer,weer,ADV
9858,Q14_R_1DVj9ObCzaW6iU4_1_18,R_1DVj9ObCzaW6iU4,1,18,het,het,DET
9859,Q14_R_1DVj9ObCzaW6iU4_1_19,R_1DVj9ObCzaW6iU4,1,19,andere,ander,ADJ
9860,Q14_R_1DVj9ObCzaW6iU4_1_20,R_1DVj9ObCzaW6iU4,1,20,uiterste,uiterst,ADJ
9861,Q14_R_1DVj9ObCzaW6iU4_1_21,R_1DVj9ObCzaW6iU4,1,21,.,.,PUNCT
9862,Q14_R_2tzG5Trcxd06V3W_0_0,R_2tzG5Trcxd06V3W,0,0,*,*,PUNCT
9863,Q14_R_2tzG5Trcxd06V3W_0_1,R_2tzG5Trcxd06V3W,0,1,geeuw,geeuw,PROPN
9864,Q14_R_2tzG5Trcxd06V3W_0_2,R_2tzG5Trcxd06V3W,0,2,*,*,PUNCT
9865,Q14_R_2Xb1lIZy9Hj3vB7_0_0,R_2Xb1lIZy9Hj3vB7,0,0,Lijkt,Lijken,VERB
9866,Q14_R_2Xb1lIZy9Hj3vB7_0_1,R_2Xb1lIZy9Hj3vB7,0,1,me,me,PRON
9867,Q14_R_2Xb1lIZy9Hj3vB7_0_2,R_2Xb1lIZy9Hj3vB7,0,2,moeilijk,moeilijk,ADJ
9868,Q14_R_2Xb1lIZy9Hj3vB7_0_3,R_2Xb1lIZy9Hj3vB7,0,3,na,na,ADP
9869,Q14_R_2Xb1lIZy9Hj3vB7_0_4,R_2Xb1lIZy9Hj3vB7,0,4,eeuwen,eeuw,NOUN
9870,Q14_R_2Xb1lIZy9Hj3vB7_0_5,R_2Xb1lIZy9Hj3vB7,0,5,waarin,waarin,ADV
9871,Q14_R_2Xb1lIZy9Hj3vB7_0_6,R_2Xb1lIZy9Hj3vB7,0,6,anderen,ander,ADJ
9872,Q14_R_2Xb1lIZy9Hj3vB7_0_7,R_2Xb1lIZy9Hj3vB7,0,7,dan,dan,SCONJ
9873,Q14_R_2Xb1lIZy9Hj3vB7_0_8,R_2Xb1lIZy9Hj3vB7,0,8,cis-mannen,cis-mannen,NOUN
9874,Q14_R_2Xb1lIZy9Hj3vB7_0_9,R_2Xb1lIZy9Hj3vB7,0,9,geen,geen,DET
9875,Q14_R_2Xb1lIZy9Hj3vB7_0_10,R_2Xb1lIZy9Hj3vB7,0,10,kans,kans,NOUN
9876,Q14_R_2Xb1lIZy9Hj3vB7_0_11,R_2Xb1lIZy9Hj3vB7,0,11,hadden,hebben,VERB
9877,Q14_R_2Xb1lIZy9Hj3vB7_0_12,R_2Xb1lIZy9Hj3vB7,0,12,te,te,ADP
9878,Q14_R_2Xb1lIZy9Hj3vB7_0_13,R_2Xb1lIZy9Hj3vB7,0,13,publiceren,publiceren,VERB
9879,Q14_R_2Xb1lIZy9Hj3vB7_0_14,R_2Xb1lIZy9Hj3vB7,0,14,en,en,CCONJ
9880,Q14_R_2Xb1lIZy9Hj3vB7_0_15,R_2Xb1lIZy9Hj3vB7,0,15,de,de,DET
9881,Q14_R_2Xb1lIZy9Hj3vB7_0_16,R_2Xb1lIZy9Hj3vB7,0,16,tijd,tijd,NOUN
9882,Q14_R_2Xb1lIZy9Hj3vB7_0_17,R_2Xb1lIZy9Hj3vB7,0,17,sinds,sinds,ADP
9883,Q14_R_2Xb1lIZy9Hj3vB7_0_18,R_2Xb1lIZy9Hj3vB7,0,18,dat,dat,PRON
9884,Q14_R_2Xb1lIZy9Hj3vB7_0_19,R_2Xb1lIZy9Hj3vB7,0,19,wel,wel,ADV
9885,Q14_R_2Xb1lIZy9Hj3vB7_0_20,R_2Xb1lIZy9Hj3vB7,0,20,kon,kunnen,AUX
9886,Q14_R_2Xb1lIZy9Hj3vB7_0_21,R_2Xb1lIZy9Hj3vB7,0,21,erg,erg,ADJ
9887,Q14_R_2Xb1lIZy9Hj3vB7_0_22,R_2Xb1lIZy9Hj3vB7,0,22,beperkt,beperken,VERB
9888,Q14_R_2Xb1lIZy9Hj3vB7_0_23,R_2Xb1lIZy9Hj3vB7,0,23,is—een,is—een,NOUN
9889,Q14_R_2Xb1lIZy9Hj3vB7_0_24,R_2Xb1lIZy9Hj3vB7,0,24,canon,canon,NOUN
9890,Q14_R_2Xb1lIZy9Hj3vB7_0_25,R_2Xb1lIZy9Hj3vB7,0,25,is,zijn,AUX
9891,Q14_R_2Xb1lIZy9Hj3vB7_0_26,R_2Xb1lIZy9Hj3vB7,0,26,ook,ook,ADV
9892,Q14_R_2Xb1lIZy9Hj3vB7_0_27,R_2Xb1lIZy9Hj3vB7,0,27,een,een,DET
9893,Q14_R_2Xb1lIZy9Hj3vB7_0_28,R_2Xb1lIZy9Hj3vB7,0,28,belevingsweergave,belevingsweergave,NOUN
9894,Q14_R_2Xb1lIZy9Hj3vB7_0_29,R_2Xb1lIZy9Hj3vB7,0,29,",",",",PUNCT
9895,Q14_R_2Xb1lIZy9Hj3vB7_0_30,R_2Xb1lIZy9Hj3vB7,0,30,dus,dus,CCONJ
9896,Q14_R_2Xb1lIZy9Hj3vB7_0_31,R_2Xb1lIZy9Hj3vB7,0,31,er,er,ADV
9897,Q14_R_2Xb1lIZy9Hj3vB7_0_32,R_2Xb1lIZy9Hj3vB7,0,32,gewoon,gewoon,ADJ
9898,Q14_R_2Xb1lIZy9Hj3vB7_0_33,R_2Xb1lIZy9Hj3vB7,0,33,',',PUNCT
9899,Q14_R_2Xb1lIZy9Hj3vB7_0_34,R_2Xb1lIZy9Hj3vB7,0,34,onderbelichte,onderbelicht,ADJ
9900,Q14_R_2Xb1lIZy9Hj3vB7_0_35,R_2Xb1lIZy9Hj3vB7,0,35,groepen,groep,NOUN
9901,Q14_R_2Xb1lIZy9Hj3vB7_0_36,R_2Xb1lIZy9Hj3vB7,0,36,',',PUNCT
9902,Q14_R_2Xb1lIZy9Hj3vB7_0_37,R_2Xb1lIZy9Hj3vB7,0,37,in,in,ADP
9903,Q14_R_2Xb1lIZy9Hj3vB7_0_38,R_2Xb1lIZy9Hj3vB7,0,38,forceren,forceren,VERB
9904,Q14_R_2Xb1lIZy9Hj3vB7_0_39,R_2Xb1lIZy9Hj3vB7,0,39,maakt,maken,VERB
9905,Q14_R_2Xb1lIZy9Hj3vB7_0_40,R_2Xb1lIZy9Hj3vB7,0,40,het,het,PRON
9906,Q14_R_2Xb1lIZy9Hj3vB7_0_41,R_2Xb1lIZy9Hj3vB7,0,41,geen,geen,DET
9907,Q14_R_2Xb1lIZy9Hj3vB7_0_42,R_2Xb1lIZy9Hj3vB7,0,42,canon—er,canon—er,NOUN
9908,Q14_R_2Xb1lIZy9Hj3vB7_0_43,R_2Xb1lIZy9Hj3vB7,0,43,zijn,zijn,AUX
9909,Q14_R_2Xb1lIZy9Hj3vB7_0_44,R_2Xb1lIZy9Hj3vB7,0,44,andere,ander,ADJ
9910,Q14_R_2Xb1lIZy9Hj3vB7_0_45,R_2Xb1lIZy9Hj3vB7,0,45,kanalen,kanaal,NOUN
9911,Q14_R_2Xb1lIZy9Hj3vB7_0_46,R_2Xb1lIZy9Hj3vB7,0,46,om,om,ADP
9912,Q14_R_2Xb1lIZy9Hj3vB7_0_47,R_2Xb1lIZy9Hj3vB7,0,47,die,die,DET
9913,Q14_R_2Xb1lIZy9Hj3vB7_0_48,R_2Xb1lIZy9Hj3vB7,0,48,literatuur,literatuur,NOUN
9914,Q14_R_2Xb1lIZy9Hj3vB7_0_49,R_2Xb1lIZy9Hj3vB7,0,49,te,te,ADP
9915,Q14_R_2Xb1lIZy9Hj3vB7_0_50,R_2Xb1lIZy9Hj3vB7,0,50,herontdekken,herontdekken,VERB
9916,Q14_R_2Xb1lIZy9Hj3vB7_0_51,R_2Xb1lIZy9Hj3vB7,0,51,en,en,CCONJ
9917,Q14_R_2Xb1lIZy9Hj3vB7_0_52,R_2Xb1lIZy9Hj3vB7,0,52,herwaarderen,herwaarderen,VERB
9918,Q14_R_2Xb1lIZy9Hj3vB7_0_53,R_2Xb1lIZy9Hj3vB7,0,53,zodat,zodat,SCONJ
9919,Q14_R_2Xb1lIZy9Hj3vB7_0_54,R_2Xb1lIZy9Hj3vB7,0,54,ze,ze,PRON
9920,Q14_R_2Xb1lIZy9Hj3vB7_0_55,R_2Xb1lIZy9Hj3vB7,0,55,op,op,ADP
9921,Q14_R_2Xb1lIZy9Hj3vB7_0_56,R_2Xb1lIZy9Hj3vB7,0,56,natuurlijke,natuurlijk,ADJ
9922,Q14_R_2Xb1lIZy9Hj3vB7_0_57,R_2Xb1lIZy9Hj3vB7,0,57,wijze,wijze,NOUN
9923,Q14_R_2Xb1lIZy9Hj3vB7_0_58,R_2Xb1lIZy9Hj3vB7,0,58,in,in,ADP
9924,Q14_R_2Xb1lIZy9Hj3vB7_0_59,R_2Xb1lIZy9Hj3vB7,0,59,die,die,DET
9925,Q14_R_2Xb1lIZy9Hj3vB7_0_60,R_2Xb1lIZy9Hj3vB7,0,60,canon,canon,NOUN
9926,Q14_R_2Xb1lIZy9Hj3vB7_0_61,R_2Xb1lIZy9Hj3vB7,0,61,terecht,terecht,ADJ
9927,Q14_R_2Xb1lIZy9Hj3vB7_0_62,R_2Xb1lIZy9Hj3vB7,0,62,komt,komen,VERB
9928,Q14_R_2Xb1lIZy9Hj3vB7_0_63,R_2Xb1lIZy9Hj3vB7,0,63,.,.,PUNCT
9929,Q14_R_3QaxJTfp9O0A2gV_0_0,R_3QaxJTfp9O0A2gV,0,0,Mijn,mijn,PRON
9930,Q14_R_3QaxJTfp9O0A2gV_0_1,R_3QaxJTfp9O0A2gV,0,1,lijst,lijst,NOUN
9931,Q14_R_3QaxJTfp9O0A2gV_0_2,R_3QaxJTfp9O0A2gV,0,2,bestaat,bestaan,VERB
9932,Q14_R_3QaxJTfp9O0A2gV_0_3,R_3QaxJTfp9O0A2gV,0,3,voor,voor,ADP
9933,Q14_R_3QaxJTfp9O0A2gV_0_4,R_3QaxJTfp9O0A2gV,0,4,80%,80%,SYM
9934,Q14_R_3QaxJTfp9O0A2gV_0_5,R_3QaxJTfp9O0A2gV,0,5,uit,uit,ADP
9935,Q14_R_3QaxJTfp9O0A2gV_0_6,R_3QaxJTfp9O0A2gV,0,6,witte,wit,ADJ
9936,Q14_R_3QaxJTfp9O0A2gV_0_7,R_3QaxJTfp9O0A2gV,0,7,mannen,man,NOUN
9937,Q14_R_3QaxJTfp9O0A2gV_0_8,R_3QaxJTfp9O0A2gV,0,8,dus,dus,ADV
9938,Q14_R_3QaxJTfp9O0A2gV_0_9,R_3QaxJTfp9O0A2gV,0,9,het,het,PRON
9939,Q14_R_3QaxJTfp9O0A2gV_0_10,R_3QaxJTfp9O0A2gV,0,10,zou,zullen,AUX
9940,Q14_R_3QaxJTfp9O0A2gV_0_11,R_3QaxJTfp9O0A2gV,0,11,vrij,vrij,ADJ
9941,Q14_R_3QaxJTfp9O0A2gV_0_12,R_3QaxJTfp9O0A2gV,0,12,hypocriet,hypocriet,ADJ
9942,Q14_R_3QaxJTfp9O0A2gV_0_13,R_3QaxJTfp9O0A2gV,0,13,zijn,zijn,AUX
9943,Q14_R_3QaxJTfp9O0A2gV_0_14,R_3QaxJTfp9O0A2gV,0,14,als,als,SCONJ
9944,Q14_R_3QaxJTfp9O0A2gV_0_15,R_3QaxJTfp9O0A2gV,0,15,ik,ik,PRON
9945,Q14_R_3QaxJTfp9O0A2gV_0_16,R_3QaxJTfp9O0A2gV,0,16,deze,deze,DET
9946,Q14_R_3QaxJTfp9O0A2gV_0_17,R_3QaxJTfp9O0A2gV,0,17,vraag,vraag,NOUN
9947,Q14_R_3QaxJTfp9O0A2gV_0_18,R_3QaxJTfp9O0A2gV,0,18,anders,anders,ADV
9948,Q14_R_3QaxJTfp9O0A2gV_0_19,R_3QaxJTfp9O0A2gV,0,19,zou,zullen,AUX
9949,Q14_R_3QaxJTfp9O0A2gV_0_20,R_3QaxJTfp9O0A2gV,0,20,beantwoorden,beantwoorden,VERB
9950,Q14_R_3QaxJTfp9O0A2gV_0_21,R_3QaxJTfp9O0A2gV,0,21,.,.,PUNCT
9951,Q14_R_3QaxJTfp9O0A2gV_1_0,R_3QaxJTfp9O0A2gV,1,0,Ik,ik,PRON
9952,Q14_R_3QaxJTfp9O0A2gV_1_1,R_3QaxJTfp9O0A2gV,1,1,denk,denken,VERB
9953,Q14_R_3QaxJTfp9O0A2gV_1_2,R_3QaxJTfp9O0A2gV,1,2,dat,dat,SCONJ
9954,Q14_R_3QaxJTfp9O0A2gV_1_3,R_3QaxJTfp9O0A2gV,1,3,het,het,DET
9955,Q14_R_3QaxJTfp9O0A2gV_1_4,R_3QaxJTfp9O0A2gV,1,4,literaire,literair,ADJ
9956,Q14_R_3QaxJTfp9O0A2gV_1_5,R_3QaxJTfp9O0A2gV,1,5,werk,werk,NOUN
9957,Q14_R_3QaxJTfp9O0A2gV_1_6,R_3QaxJTfp9O0A2gV,1,6,als,als,SCONJ
9958,Q14_R_3QaxJTfp9O0A2gV_1_7,R_3QaxJTfp9O0A2gV,1,7,op,op,ADP
9959,Q14_R_3QaxJTfp9O0A2gV_1_8,R_3QaxJTfp9O0A2gV,1,8,zichzelfstaand,zichzelfstaand,NOUN
9960,Q14_R_3QaxJTfp9O0A2gV_1_9,R_3QaxJTfp9O0A2gV,1,9,kunstwerk,kunstwerk,NOUN
9961,Q14_R_3QaxJTfp9O0A2gV_1_10,R_3QaxJTfp9O0A2gV,1,10,moet,moeten,AUX
9962,Q14_R_3QaxJTfp9O0A2gV_1_11,R_3QaxJTfp9O0A2gV,1,11,worden,worden,AUX
9963,Q14_R_3QaxJTfp9O0A2gV_1_12,R_3QaxJTfp9O0A2gV,1,12,beoordeeld,beoordeeld,VERB
9964,Q14_R_3QaxJTfp9O0A2gV_1_13,R_3QaxJTfp9O0A2gV,1,13,en,en,CCONJ
9965,Q14_R_3QaxJTfp9O0A2gV_1_14,R_3QaxJTfp9O0A2gV,1,14,dat,dat,SCONJ
9966,Q14_R_3QaxJTfp9O0A2gV_1_15,R_3QaxJTfp9O0A2gV,1,15,de,de,DET
9967,Q14_R_3QaxJTfp9O0A2gV_1_16,R_3QaxJTfp9O0A2gV,1,16,waardering,waardering,NOUN
9968,Q14_R_3QaxJTfp9O0A2gV_1_17,R_3QaxJTfp9O0A2gV,1,17,ervan,ervan,ADV
9969,Q14_R_3QaxJTfp9O0A2gV_1_18,R_3QaxJTfp9O0A2gV,1,18,niet,niet,ADV
9970,Q14_R_3QaxJTfp9O0A2gV_1_19,R_3QaxJTfp9O0A2gV,1,19,zou,zullen,AUX
9971,Q14_R_3QaxJTfp9O0A2gV_1_20,R_3QaxJTfp9O0A2gV,1,20, , ,SPACE
9972,Q14_R_3QaxJTfp9O0A2gV_1_21,R_3QaxJTfp9O0A2gV,1,21,moeten,moeten,AUX
9973,Q14_R_3QaxJTfp9O0A2gV_1_22,R_3QaxJTfp9O0A2gV,1,22,afhangen,afhangen,VERB
9974,Q14_R_3QaxJTfp9O0A2gV_1_23,R_3QaxJTfp9O0A2gV,1,23,van,van,ADP
9975,Q14_R_3QaxJTfp9O0A2gV_1_24,R_3QaxJTfp9O0A2gV,1,24,de,de,DET
9976,Q14_R_3QaxJTfp9O0A2gV_1_25,R_3QaxJTfp9O0A2gV,1,25,identiteit,identiteit,NOUN
9977,Q14_R_3QaxJTfp9O0A2gV_1_26,R_3QaxJTfp9O0A2gV,1,26,van,van,ADP
9978,Q14_R_3QaxJTfp9O0A2gV_1_27,R_3QaxJTfp9O0A2gV,1,27,de,de,DET
9979,Q14_R_3QaxJTfp9O0A2gV_1_28,R_3QaxJTfp9O0A2gV,1,28,auteur,auteur,NOUN
9980,Q14_R_3QaxJTfp9O0A2gV_1_29,R_3QaxJTfp9O0A2gV,1,29,.,.,PUNCT
9981,Q14_R_3QaxJTfp9O0A2gV_2_0,R_3QaxJTfp9O0A2gV,2,0,Desalniettemin,desalniettemin,ADV
9982,Q14_R_3QaxJTfp9O0A2gV_2_1,R_3QaxJTfp9O0A2gV,2,1,ben,zijn,AUX
9983,Q14_R_3QaxJTfp9O0A2gV_2_2,R_3QaxJTfp9O0A2gV,2,2,ik,ik,PRON
9984,Q14_R_3QaxJTfp9O0A2gV_2_3,R_3QaxJTfp9O0A2gV,2,3,van,van,ADP
9985,Q14_R_3QaxJTfp9O0A2gV_2_4,R_3QaxJTfp9O0A2gV,2,4,mening,mening,NOUN
9986,Q14_R_3QaxJTfp9O0A2gV_2_5,R_3QaxJTfp9O0A2gV,2,5,dat,dat,SCONJ
9987,Q14_R_3QaxJTfp9O0A2gV_2_6,R_3QaxJTfp9O0A2gV,2,6,de,de,DET
9988,Q14_R_3QaxJTfp9O0A2gV_2_7,R_3QaxJTfp9O0A2gV,2,7,witte,wit,ADJ
9989,Q14_R_3QaxJTfp9O0A2gV_2_8,R_3QaxJTfp9O0A2gV,2,8,man,man,NOUN
9990,Q14_R_3QaxJTfp9O0A2gV_2_9,R_3QaxJTfp9O0A2gV,2,9,in,in,ADP
9991,Q14_R_3QaxJTfp9O0A2gV_2_10,R_3QaxJTfp9O0A2gV,2,10,de,de,DET
9992,Q14_R_3QaxJTfp9O0A2gV_2_11,R_3QaxJTfp9O0A2gV,2,11,Nederlandse,Nederlands,ADJ
9993,Q14_R_3QaxJTfp9O0A2gV_2_12,R_3QaxJTfp9O0A2gV,2,12,letteren,lettear,NOUN
9994,Q14_R_3QaxJTfp9O0A2gV_2_13,R_3QaxJTfp9O0A2gV,2,13,oververtegenwoordigd,oververtegenwoordigd,ADJ
9995,Q14_R_3QaxJTfp9O0A2gV_2_14,R_3QaxJTfp9O0A2gV,2,14,is,zijn,AUX
9996,Q14_R_3QaxJTfp9O0A2gV_2_15,R_3QaxJTfp9O0A2gV,2,15,en,en,CCONJ
9997,Q14_R_3QaxJTfp9O0A2gV_2_16,R_3QaxJTfp9O0A2gV,2,16,dat,dat,SCONJ
9998,Q14_R_3QaxJTfp9O0A2gV_2_17,R_3QaxJTfp9O0A2gV,2,17,uitgevers,uitgever,NOUN
9999,Q14_R_3QaxJTfp9O0A2gV_2_18,R_3QaxJTfp9O0A2gV,2,18,het,het,DET
10000,Q14_R_3QaxJTfp9O0A2gV_2_19,R_3QaxJTfp9O0A2gV,2,19,meer,veel,PRON
10001,Q14_R_3QaxJTfp9O0A2gV_2_20,R_3QaxJTfp9O0A2gV,2,20,aan,aan,ADP
10002,Q14_R_3QaxJTfp9O0A2gV_2_21,R_3QaxJTfp9O0A2gV,2,21,zouden,zullen,AUX
10003,Q14_R_3QaxJTfp9O0A2gV_2_22,R_3QaxJTfp9O0A2gV,2,22,mogen,mogen,AUX
10004,Q14_R_3QaxJTfp9O0A2gV_2_23,R_3QaxJTfp9O0A2gV,2,23,duren,duren,VERB
10005,Q14_R_3QaxJTfp9O0A2gV_2_24,R_3QaxJTfp9O0A2gV,2,24,om,om,ADP
10006,Q14_R_3QaxJTfp9O0A2gV_2_25,R_3QaxJTfp9O0A2gV,2,25,boeken,boek,NOUN
10007,Q14_R_3QaxJTfp9O0A2gV_2_26,R_3QaxJTfp9O0A2gV,2,26,van,van,ADP
10008,Q14_R_3QaxJTfp9O0A2gV_2_27,R_3QaxJTfp9O0A2gV,2,27,schrijvers,schrijver,NOUN
10009,Q14_R_3QaxJTfp9O0A2gV_2_28,R_3QaxJTfp9O0A2gV,2,28,van,van,ADP
10010,Q14_R_3QaxJTfp9O0A2gV_2_29,R_3QaxJTfp9O0A2gV,2,29,dicers,dicer,PROPN
10011,Q14_R_3QaxJTfp9O0A2gV_2_30,R_3QaxJTfp9O0A2gV,2,30,pluimage,pluimage,NOUN
10012,Q14_R_3QaxJTfp9O0A2gV_2_31,R_3QaxJTfp9O0A2gV,2,31,te,te,ADP
10013,Q14_R_3QaxJTfp9O0A2gV_2_32,R_3QaxJTfp9O0A2gV,2,32,marketen,marketen,VERB
10014,Q14_R_3QaxJTfp9O0A2gV_2_33,R_3QaxJTfp9O0A2gV,2,33,zonder,zonder,ADP
10015,Q14_R_3QaxJTfp9O0A2gV_2_34,R_3QaxJTfp9O0A2gV,2,34,steeds,steeds,ADV
10016,Q14_R_3QaxJTfp9O0A2gV_2_35,R_3QaxJTfp9O0A2gV,2,35,de,de,DET
10017,Q14_R_3QaxJTfp9O0A2gV_2_36,R_3QaxJTfp9O0A2gV,2,36,schrijver,schrijver,NOUN
10018,Q14_R_3QaxJTfp9O0A2gV_2_37,R_3QaxJTfp9O0A2gV,2,37,te,te,ADP
10019,Q14_R_3QaxJTfp9O0A2gV_2_38,R_3QaxJTfp9O0A2gV,2,38,willen,willen,VERB
10020,Q14_R_3QaxJTfp9O0A2gV_2_39,R_3QaxJTfp9O0A2gV,2,39,verkopen,verkopen,VERB
10021,Q14_R_3QaxJTfp9O0A2gV_2_40,R_3QaxJTfp9O0A2gV,2,40,.,.,PUNCT
10022,Q14_R_3QaxJTfp9O0A2gV_3_0,R_3QaxJTfp9O0A2gV,3,0,Het,het,PRON
10023,Q14_R_3QaxJTfp9O0A2gV_3_1,R_3QaxJTfp9O0A2gV,3,1,moet,moeten,AUX
10024,Q14_R_3QaxJTfp9O0A2gV_3_2,R_3QaxJTfp9O0A2gV,3,2,frustrerend,frustreren,VERB
10025,Q14_R_3QaxJTfp9O0A2gV_3_3,R_3QaxJTfp9O0A2gV,3,3,zijn,zijn,AUX
10026,Q14_R_3QaxJTfp9O0A2gV_3_4,R_3QaxJTfp9O0A2gV,3,4,om,om,ADP
10027,Q14_R_3QaxJTfp9O0A2gV_3_5,R_3QaxJTfp9O0A2gV,3,5,als,als,SCONJ
10028,Q14_R_3QaxJTfp9O0A2gV_3_6,R_3QaxJTfp9O0A2gV,3,6,auteur,auteur,NOUN
10029,Q14_R_3QaxJTfp9O0A2gV_3_7,R_3QaxJTfp9O0A2gV,3,7,steeds,steeds,ADV
10030,Q14_R_3QaxJTfp9O0A2gV_3_8,R_3QaxJTfp9O0A2gV,3,8,te,te,ADP
10031,Q14_R_3QaxJTfp9O0A2gV_3_9,R_3QaxJTfp9O0A2gV,3,9,worden,worden,AUX
10032,Q14_R_3QaxJTfp9O0A2gV_3_10,R_3QaxJTfp9O0A2gV,3,10,gereduceerd,reduceeren,VERB
10033,Q14_R_3QaxJTfp9O0A2gV_3_11,R_3QaxJTfp9O0A2gV,3,11,tot,tot,ADP
10034,Q14_R_3QaxJTfp9O0A2gV_3_12,R_3QaxJTfp9O0A2gV,3,12,een,een,DET
10035,Q14_R_3QaxJTfp9O0A2gV_3_13,R_3QaxJTfp9O0A2gV,3,13,deelaspecten,deelaspect,NOUN
10036,Q14_R_3QaxJTfp9O0A2gV_3_14,R_3QaxJTfp9O0A2gV,3,14,van,van,ADP
10037,Q14_R_3QaxJTfp9O0A2gV_3_15,R_3QaxJTfp9O0A2gV,3,15,jezelf,jezelf,PRON
10038,Q14_R_3QaxJTfp9O0A2gV_3_16,R_3QaxJTfp9O0A2gV,3,16,en,en,CCONJ
10039,Q14_R_3QaxJTfp9O0A2gV_3_17,R_3QaxJTfp9O0A2gV,3,17,je,je,PRON
10040,Q14_R_3QaxJTfp9O0A2gV_3_18,R_3QaxJTfp9O0A2gV,3,18,altijd,altijd,ADV
10041,Q14_R_3QaxJTfp9O0A2gV_3_19,R_3QaxJTfp9O0A2gV,3,19,af,af,ADP
10042,Q14_R_3QaxJTfp9O0A2gV_3_20,R_3QaxJTfp9O0A2gV,3,20,te,te,ADP
10043,Q14_R_3QaxJTfp9O0A2gV_3_21,R_3QaxJTfp9O0A2gV,3,21,moeten,moeten,AUX
10044,Q14_R_3QaxJTfp9O0A2gV_3_22,R_3QaxJTfp9O0A2gV,3,22,vragen,vragen,VERB
10045,Q14_R_3QaxJTfp9O0A2gV_3_23,R_3QaxJTfp9O0A2gV,3,23,of,of,SCONJ
10046,Q14_R_3QaxJTfp9O0A2gV_3_24,R_3QaxJTfp9O0A2gV,3,24,je,je,PRON
10047,Q14_R_3QaxJTfp9O0A2gV_3_25,R_3QaxJTfp9O0A2gV,3,25,je,je,PRON
10048,Q14_R_3QaxJTfp9O0A2gV_3_26,R_3QaxJTfp9O0A2gV,3,26,succes,succes,NOUN
10049,Q14_R_3QaxJTfp9O0A2gV_3_27,R_3QaxJTfp9O0A2gV,3,27,aan,aan,ADP
10050,Q14_R_3QaxJTfp9O0A2gV_3_28,R_3QaxJTfp9O0A2gV,3,28,je,je,PRON
10051,Q14_R_3QaxJTfp9O0A2gV_3_29,R_3QaxJTfp9O0A2gV,3,29,afkomst,afkomst,NOUN
10052,Q14_R_3QaxJTfp9O0A2gV_3_30,R_3QaxJTfp9O0A2gV,3,30,",",",",PUNCT
10053,Q14_R_3QaxJTfp9O0A2gV_3_31,R_3QaxJTfp9O0A2gV,3,31,geaardheid,geaardheid,NOUN
10054,Q14_R_3QaxJTfp9O0A2gV_3_32,R_3QaxJTfp9O0A2gV,3,32,of,of,CCONJ
10055,Q14_R_3QaxJTfp9O0A2gV_3_33,R_3QaxJTfp9O0A2gV,3,33,gender,gender,NOUN
10056,Q14_R_3QaxJTfp9O0A2gV_3_34,R_3QaxJTfp9O0A2gV,3,34,te,te,ADP
10057,Q14_R_3QaxJTfp9O0A2gV_3_35,R_3QaxJTfp9O0A2gV,3,35,danken,danken,VERB
10058,Q14_R_3QaxJTfp9O0A2gV_3_36,R_3QaxJTfp9O0A2gV,3,36,hebt,hebben,AUX
10059,Q14_R_3QaxJTfp9O0A2gV_3_37,R_3QaxJTfp9O0A2gV,3,37,.,.,PUNCT
10060,Q14_R_WcdT8V0dWtM5CrD_0_0,R_WcdT8V0dWtM5CrD,0,0,De,de,DET
10061,Q14_R_WcdT8V0dWtM5CrD_0_1,R_WcdT8V0dWtM5CrD,0,1,canon,canon,NOUN
10062,Q14_R_WcdT8V0dWtM5CrD_0_2,R_WcdT8V0dWtM5CrD,0,2,moet,moeten,AUX
10063,Q14_R_WcdT8V0dWtM5CrD_0_3,R_WcdT8V0dWtM5CrD,0,3,volledig,volledig,ADJ
10064,Q14_R_WcdT8V0dWtM5CrD_0_4,R_WcdT8V0dWtM5CrD,0,4,neutraal,neutraal,ADJ
