,identifier,response_id,sentence_number,token_number,token,lemma,pos
5936,QI_R_2YP51SD8svOyAZJ_1_0,R_2YP51SD8svOyAZJ,1,0,Voor,voor,ADP
5937,QI_R_2YP51SD8svOyAZJ_1_1,R_2YP51SD8svOyAZJ,1,1,jongeren,jong,ADJ
5938,QI_R_2YP51SD8svOyAZJ_1_2,R_2YP51SD8svOyAZJ,1,2,bijvoorbeeld,bijvoorbeeld,ADV
5939,QI_R_2YP51SD8svOyAZJ_1_3,R_2YP51SD8svOyAZJ,1,3,in,in,ADP
5940,QI_R_2YP51SD8svOyAZJ_1_4,R_2YP51SD8svOyAZJ,1,4,de,de,DET
5941,QI_R_2YP51SD8svOyAZJ_1_5,R_2YP51SD8svOyAZJ,1,5,vorm,vorm,NOUN
5942,QI_R_2YP51SD8svOyAZJ_1_6,R_2YP51SD8svOyAZJ,1,6,van,van,ADP
5943,QI_R_2YP51SD8svOyAZJ_1_7,R_2YP51SD8svOyAZJ,1,7,booktok,booktok,NOUN
5944,QI_R_2YP51SD8svOyAZJ_1_8,R_2YP51SD8svOyAZJ,1,8,.,.,PUNCT
5945,QI_R_XprAxWYPn6h3KSZ_0_0,R_XprAxWYPn6h3KSZ,0,0,Iets,iets,PRON
5946,QI_R_XprAxWYPn6h3KSZ_0_1,R_XprAxWYPn6h3KSZ,0,1,met,met,ADP
5947,QI_R_XprAxWYPn6h3KSZ_0_2,R_XprAxWYPn6h3KSZ,0,2,de,de,DET
5948,QI_R_XprAxWYPn6h3KSZ_0_3,R_XprAxWYPn6h3KSZ,0,3,bibliotheken,bibliotheek,NOUN
5949,QI_R_SZWpSfRekdrzTYB_0_0,R_SZWpSfRekdrzTYB,0,0,Canon,Canon,PROPN
5950,QI_R_SZWpSfRekdrzTYB_0_1,R_SZWpSfRekdrzTYB,0,1,moet,moeten,AUX
5951,QI_R_SZWpSfRekdrzTYB_0_2,R_SZWpSfRekdrzTYB,0,2,open,open,ADJ
5952,QI_R_SZWpSfRekdrzTYB_0_3,R_SZWpSfRekdrzTYB,0,3,zijn,zijn,AUX
5953,QI_R_2CWlwAwJJunQxub_0_0,R_2CWlwAwJJunQxub,0,0,....,....,PUNCT
5954,QI_R_2CWlwAwJJunQxub_0_1,R_2CWlwAwJJunQxub,0,1,met,met,ADP
5955,QI_R_2CWlwAwJJunQxub_0_2,R_2CWlwAwJJunQxub,0,2,mij,mij,PRON
5956,QI_R_2CWlwAwJJunQxub_0_3,R_2CWlwAwJJunQxub,0,3,praten,praten,VERB
5957,QI_R_2CWlwAwJJunQxub_0_4,R_2CWlwAwJJunQxub,0,4,....,....,PUNCT
5958,QI_R_OkF2tGBSjSYOrg5_0_0,R_OkF2tGBSjSYOrg5,0,0,neen,neen,INTJ
5959,QI_R_pygImq6JF5XTJUB_0_0,R_pygImq6JF5XTJUB,0,0,',',PUNCT
5960,QI_R_pygImq6JF5XTJUB_0_1,R_pygImq6JF5XTJUB,0,1,-,-,PUNCT
5961,QI_R_pygImq6JF5XTJUB_0_2,R_pygImq6JF5XTJUB,0,2,een,een,DET
5962,QI_R_pygImq6JF5XTJUB_0_3,R_pygImq6JF5XTJUB,0,3,podcast,podcast,NOUN
5963,QI_R_pygImq6JF5XTJUB_0_4,R_pygImq6JF5XTJUB,0,4,over,over,ADP
5964,QI_R_pygImq6JF5XTJUB_0_5,R_pygImq6JF5XTJUB,0,5,de,de,DET
5965,QI_R_pygImq6JF5XTJUB_0_6,R_pygImq6JF5XTJUB,0,6,werken,werk,NOUN
5966,QI_R_pygImq6JF5XTJUB_0_7,R_pygImq6JF5XTJUB,0,7,in,in,ADP
5967,QI_R_pygImq6JF5XTJUB_0_8,R_pygImq6JF5XTJUB,0,8,de,de,DET
5968,QI_R_pygImq6JF5XTJUB_0_9,R_pygImq6JF5XTJUB,0,9,canon,canon,NOUN
5969,QI_R_pygImq6JF5XTJUB_0_10,R_pygImq6JF5XTJUB,0,10,(,(,PUNCT
5970,QI_R_pygImq6JF5XTJUB_0_11,R_pygImq6JF5XTJUB,0,11,de,de,DET
5971,QI_R_pygImq6JF5XTJUB_0_12,R_pygImq6JF5XTJUB,0,12,podcast,podcast,NOUN
5972,QI_R_pygImq6JF5XTJUB_0_13,R_pygImq6JF5XTJUB,0,13,Canonconversaties,Canonconversaties,NOUN
5973,QI_R_pygImq6JF5XTJUB_0_14,R_pygImq6JF5XTJUB,0,14,van,van,ADP
5974,QI_R_pygImq6JF5XTJUB_0_15,R_pygImq6JF5XTJUB,0,15,deBuren,deBuren,NOUN
5975,QI_R_pygImq6JF5XTJUB_0_16,R_pygImq6JF5XTJUB,0,16,vond,vinden,VERB
5976,QI_R_pygImq6JF5XTJUB_0_17,R_pygImq6JF5XTJUB,0,17,ik,ik,PRON
5977,QI_R_pygImq6JF5XTJUB_0_18,R_pygImq6JF5XTJUB,0,18,ook,ook,ADV
5978,QI_R_pygImq6JF5XTJUB_0_19,R_pygImq6JF5XTJUB,0,19,een,een,DET
5979,QI_R_pygImq6JF5XTJUB_0_20,R_pygImq6JF5XTJUB,0,20,goed,goed,ADJ
5980,QI_R_pygImq6JF5XTJUB_0_21,R_pygImq6JF5XTJUB,0,21,initiatief,initiatief,NOUN
5981,QI_R_pygImq6JF5XTJUB_0_22,R_pygImq6JF5XTJUB,0,22,),),PUNCT
5982,QI_R_pygImq6JF5XTJUB_0_23,R_pygImq6JF5XTJUB,0,23,-,-,PUNCT
5983,QI_R_pygImq6JF5XTJUB_0_24,R_pygImq6JF5XTJUB,0,24,eventueel,eventueel,ADJ
5984,QI_R_pygImq6JF5XTJUB_0_25,R_pygImq6JF5XTJUB,0,25,een,een,DET
5985,QI_R_pygImq6JF5XTJUB_0_26,R_pygImq6JF5XTJUB,0,26,aparte,apart,ADJ
5986,QI_R_pygImq6JF5XTJUB_0_27,R_pygImq6JF5XTJUB,0,27,Instagram,instagram,NOUN
5987,QI_R_pygImq6JF5XTJUB_0_28,R_pygImq6JF5XTJUB,0,28,pagina,pagina,NOUN
5988,QI_R_pygImq6JF5XTJUB_0_29,R_pygImq6JF5XTJUB,0,29,voor,voor,ADP
5989,QI_R_pygImq6JF5XTJUB_0_30,R_pygImq6JF5XTJUB,0,30,de,de,DET
5990,QI_R_pygImq6JF5XTJUB_0_31,R_pygImq6JF5XTJUB,0,31,canon,canon,NOUN
5991,QI_R_pygImq6JF5XTJUB_0_32,R_pygImq6JF5XTJUB,0,32,met,met,ADP
5992,QI_R_pygImq6JF5XTJUB_0_33,R_pygImq6JF5XTJUB,0,33,toelichting,toelichting,NOUN
5993,QI_R_pygImq6JF5XTJUB_0_34,R_pygImq6JF5XTJUB,0,34,over,over,ADP
5994,QI_R_pygImq6JF5XTJUB_0_35,R_pygImq6JF5XTJUB,0,35,de,de,DET
5995,QI_R_pygImq6JF5XTJUB_0_36,R_pygImq6JF5XTJUB,0,36,werken,werk,NOUN
5996,QI_R_pygImq6JF5XTJUB_0_37,R_pygImq6JF5XTJUB,0,37,",",",",PUNCT
5997,QI_R_pygImq6JF5XTJUB_0_38,R_pygImq6JF5XTJUB,0,38,het,het,DET
5998,QI_R_pygImq6JF5XTJUB_0_39,R_pygImq6JF5XTJUB,0,39,concept,concept,NOUN
5999,QI_R_pygImq6JF5XTJUB_0_40,R_pygImq6JF5XTJUB,0,40,van,van,ADP
6000,QI_R_pygImq6JF5XTJUB_0_41,R_pygImq6JF5XTJUB,0,41,een,een,DET
6001,QI_R_pygImq6JF5XTJUB_0_42,R_pygImq6JF5XTJUB,0,42,canon,canon,NOUN
6002,QI_R_pygImq6JF5XTJUB_0_43,R_pygImq6JF5XTJUB,0,43,",",",",PUNCT
6003,QI_R_pygImq6JF5XTJUB_0_44,R_pygImq6JF5XTJUB,0,44,evenementen,evenement,NOUN
6004,QI_R_pygImq6JF5XTJUB_0_45,R_pygImq6JF5XTJUB,0,45,daarrond,daarrond,ADP
6005,QI_R_pygImq6JF5XTJUB_0_46,R_pygImq6JF5XTJUB,0,46,",",",",PUNCT
6006,QI_R_pygImq6JF5XTJUB_0_47,R_pygImq6JF5XTJUB,0,47,de,de,DET
6007,QI_R_pygImq6JF5XTJUB_0_48,R_pygImq6JF5XTJUB,0,48,blinde,blind,ADJ
6008,QI_R_pygImq6JF5XTJUB_0_49,R_pygImq6JF5XTJUB,0,49,vlek,vlek,NOUN
6009,QI_R_pygImq6JF5XTJUB_0_50,R_pygImq6JF5XTJUB,0,50,etc.,etcetera,X
6010,QI_R_pygImq6JF5XTJUB_0_51,R_pygImq6JF5XTJUB,0,51,-,-,PUNCT
6011,QI_R_pygImq6JF5XTJUB_0_52,R_pygImq6JF5XTJUB,0,52,een,een,DET
6012,QI_R_pygImq6JF5XTJUB_0_53,R_pygImq6JF5XTJUB,0,53,bundeling,bundeling,NOUN
6013,QI_R_pygImq6JF5XTJUB_0_54,R_pygImq6JF5XTJUB,0,54,zoals,zoals,SCONJ
6014,QI_R_pygImq6JF5XTJUB_0_55,R_pygImq6JF5XTJUB,0,55,het,het,DET
6015,QI_R_pygImq6JF5XTJUB_0_56,R_pygImq6JF5XTJUB,0,56,boek,boek,NOUN
6016,QI_R_pygImq6JF5XTJUB_0_57,R_pygImq6JF5XTJUB,0,57,',',PUNCT
6017,QI_R_pygImq6JF5XTJUB_0_58,R_pygImq6JF5XTJUB,0,58,De,de,DET
6018,QI_R_pygImq6JF5XTJUB_0_59,R_pygImq6JF5XTJUB,0,59,canon,canon,NOUN
6019,QI_R_pygImq6JF5XTJUB_0_60,R_pygImq6JF5XTJUB,0,60,van,van,ADP
6020,QI_R_pygImq6JF5XTJUB_0_61,R_pygImq6JF5XTJUB,0,61,de,de,DET
6021,QI_R_pygImq6JF5XTJUB_0_62,R_pygImq6JF5XTJUB,0,62,Nederlandstalige,Nederlandstalig,ADJ
6022,QI_R_pygImq6JF5XTJUB_0_63,R_pygImq6JF5XTJUB,0,63,literatuur,literatuur,NOUN
6023,QI_R_pygImq6JF5XTJUB_0_64,R_pygImq6JF5XTJUB,0,64,',',PUNCT
6024,QI_R_pygImq6JF5XTJUB_0_65,R_pygImq6JF5XTJUB,0,65,dat,dat,PRON
6025,QI_R_pygImq6JF5XTJUB_0_66,R_pygImq6JF5XTJUB,0,66,bij,bij,ADP
6026,QI_R_pygImq6JF5XTJUB_0_67,R_pygImq6JF5XTJUB,0,67,Uitgeverij,Uitgeverij,PROPN
6027,QI_R_pygImq6JF5XTJUB_0_68,R_pygImq6JF5XTJUB,0,68,Vrijdag,Vrijdag,PROPN
6028,QI_R_pygImq6JF5XTJUB_0_69,R_pygImq6JF5XTJUB,0,69,werd,worden,AUX
6029,QI_R_pygImq6JF5XTJUB_0_70,R_pygImq6JF5XTJUB,0,70,gepubliceerd,publiceren,VERB
6030,QI_R_3F3CeqqBUDILvYh_0_0,R_3F3CeqqBUDILvYh,0,0,aantrekkelijke,aantrekkelijk,ADJ
6031,QI_R_3F3CeqqBUDILvYh_0_1,R_3F3CeqqBUDILvYh,0,1,en,en,CCONJ
6032,QI_R_3F3CeqqBUDILvYh_0_2,R_3F3CeqqBUDILvYh,0,2,goedkope,goedkoop,ADJ
6033,QI_R_3F3CeqqBUDILvYh_0_3,R_3F3CeqqBUDILvYh,0,3,pocketedities,pocketedities,NOUN
6034,QI_R_3F3CeqqBUDILvYh_0_4,R_3F3CeqqBUDILvYh,0,4,in,in,ADP
6035,QI_R_3F3CeqqBUDILvYh_0_5,R_3F3CeqqBUDILvYh,0,5,alle,al,DET
6036,QI_R_3F3CeqqBUDILvYh_0_6,R_3F3CeqqBUDILvYh,0,6,stations,station,NOUN
6037,QI_R_3gXik1Xbs2A06aa_0_0,R_3gXik1Xbs2A06aa,0,0,Bloemlezing,bloemlezing,NOUN
6038,QI_R_3gXik1Xbs2A06aa_0_1,R_3gXik1Xbs2A06aa,0,1,",",",",PUNCT
6039,QI_R_3gXik1Xbs2A06aa_0_2,R_3gXik1Xbs2A06aa,0,2,verhalenbundels,verhalenbundel,NOUN
6040,QI_R_3gXik1Xbs2A06aa_0_3,R_3gXik1Xbs2A06aa,0,3,als,als,SCONJ
6041,QI_R_3gXik1Xbs2A06aa_0_4,R_3gXik1Xbs2A06aa,0,4,kennismakingsmateriaal,kennismakingsmateriaal,NOUN
6042,QI_R_3gXik1Xbs2A06aa_0_5,R_3gXik1Xbs2A06aa,0,5,.,.,PUNCT
6043,QI_R_3gXik1Xbs2A06aa_1_0,R_3gXik1Xbs2A06aa,1,0,Sites,site,NOUN
6044,QI_R_3gXik1Xbs2A06aa_1_1,R_3gXik1Xbs2A06aa,1,1,zoals,zoals,SCONJ
6045,QI_R_3gXik1Xbs2A06aa_1_2,R_3gXik1Xbs2A06aa,1,2,Lezen,Lezen,PRON
6046,QI_R_3gXik1Xbs2A06aa_1_3,R_3gXik1Xbs2A06aa,1,3,voor,voor,ADP
6047,QI_R_3gXik1Xbs2A06aa_1_4,R_3gXik1Xbs2A06aa,1,4,de,de,DET
6048,QI_R_3gXik1Xbs2A06aa_1_5,R_3gXik1Xbs2A06aa,1,5,lijst,lijst,NOUN
6049,QI_R_3gXik1Xbs2A06aa_1_6,R_3gXik1Xbs2A06aa,1,6,.,.,PUNCT
6050,QI_R_2Sqx2yILCWgNKRD_0_0,R_2Sqx2yILCWgNKRD,0,0,Ik,ik,PRON
6051,QI_R_2Sqx2yILCWgNKRD_0_1,R_2Sqx2yILCWgNKRD,0,1,vind,vinden,VERB
6052,QI_R_2Sqx2yILCWgNKRD_0_2,R_2Sqx2yILCWgNKRD,0,2,het,het,DET
6053,QI_R_2Sqx2yILCWgNKRD_0_3,R_2Sqx2yILCWgNKRD,0,3,woord,woord,NOUN
6054,QI_R_2Sqx2yILCWgNKRD_0_4,R_2Sqx2yILCWgNKRD,0,4,canon,canon,NOUN
6055,QI_R_2Sqx2yILCWgNKRD_0_5,R_2Sqx2yILCWgNKRD,0,5,zo,zo,ADV
6056,QI_R_2Sqx2yILCWgNKRD_0_6,R_2Sqx2yILCWgNKRD,0,6,slecht,slecht,ADJ
6057,QI_R_2Sqx2yILCWgNKRD_0_7,R_2Sqx2yILCWgNKRD,0,7,gekozen,kiezen,VERB
6058,QI_R_2Sqx2yILCWgNKRD_0_8,R_2Sqx2yILCWgNKRD,0,8,en,en,CCONJ
6059,QI_R_2Sqx2yILCWgNKRD_0_9,R_2Sqx2yILCWgNKRD,0,9,krijg,krijgen,VERB
6060,QI_R_2Sqx2yILCWgNKRD_0_10,R_2Sqx2yILCWgNKRD,0,10,al,al,ADV
6061,QI_R_2Sqx2yILCWgNKRD_0_11,R_2Sqx2yILCWgNKRD,0,11,bij,bij,ADP
6062,QI_R_2Sqx2yILCWgNKRD_0_12,R_2Sqx2yILCWgNKRD,0,12,de,de,DET
6063,QI_R_2Sqx2yILCWgNKRD_0_13,R_2Sqx2yILCWgNKRD,0,13,naam,naam,NOUN
6064,QI_R_2Sqx2yILCWgNKRD_0_14,R_2Sqx2yILCWgNKRD,0,14,",",",",PUNCT
6065,QI_R_2Sqx2yILCWgNKRD_0_15,R_2Sqx2yILCWgNKRD,0,15,die,die,PRON
6066,QI_R_2Sqx2yILCWgNKRD_0_16,R_2Sqx2yILCWgNKRD,0,16,nu,nu,ADV
6067,QI_R_2Sqx2yILCWgNKRD_0_17,R_2Sqx2yILCWgNKRD,0,17,bij,bij,ADP
6068,QI_R_2Sqx2yILCWgNKRD_0_18,R_2Sqx2yILCWgNKRD,0,18,elk,elk,DET
6069,QI_R_2Sqx2yILCWgNKRD_0_19,R_2Sqx2yILCWgNKRD,0,19,vakgebied,vakgebied,NOUN
6070,QI_R_2Sqx2yILCWgNKRD_0_20,R_2Sqx2yILCWgNKRD,0,20,al,al,ADV
6071,QI_R_2Sqx2yILCWgNKRD_0_21,R_2Sqx2yILCWgNKRD,0,21,opduikeld,opduikelen,VERB
6072,QI_R_2Sqx2yILCWgNKRD_0_22,R_2Sqx2yILCWgNKRD,0,22,",",",",PUNCT
6073,QI_R_2Sqx2yILCWgNKRD_0_23,R_2Sqx2yILCWgNKRD,0,23,last,last,NOUN
6074,QI_R_2Sqx2yILCWgNKRD_0_24,R_2Sqx2yILCWgNKRD,0,24,.,.,PUNCT
6075,QI_R_2Sqx2yILCWgNKRD_1_0,R_2Sqx2yILCWgNKRD,1,0,Ben,zijn,AUX
6076,QI_R_2Sqx2yILCWgNKRD_1_1,R_2Sqx2yILCWgNKRD,1,1,bang,bang,ADJ
6077,QI_R_2Sqx2yILCWgNKRD_1_2,R_2Sqx2yILCWgNKRD,1,2,dat,dat,SCONJ
6078,QI_R_2Sqx2yILCWgNKRD_1_3,R_2Sqx2yILCWgNKRD,1,3,ik,ik,PRON
6079,QI_R_2Sqx2yILCWgNKRD_1_4,R_2Sqx2yILCWgNKRD,1,4,moet,moeten,AUX
6080,QI_R_2Sqx2yILCWgNKRD_1_5,R_2Sqx2yILCWgNKRD,1,5,zingen,zingen,VERB
6081,QI_R_2Sqx2yILCWgNKRD_1_6,R_2Sqx2yILCWgNKRD,1,6,",",",",PUNCT
6082,QI_R_2Sqx2yILCWgNKRD_1_7,R_2Sqx2yILCWgNKRD,1,7,meerstemmig,meerstemmig,ADJ
6083,QI_R_2Sqx2yILCWgNKRD_1_8,R_2Sqx2yILCWgNKRD,1,8,.,.,PUNCT
6084,QI_R_2Sqx2yILCWgNKRD_2_0,R_2Sqx2yILCWgNKRD,2,0,Koppel,koppel,PROPN
6085,QI_R_2Sqx2yILCWgNKRD_2_1,R_2Sqx2yILCWgNKRD,2,1,het,het,PRON
6086,QI_R_2Sqx2yILCWgNKRD_2_2,R_2Sqx2yILCWgNKRD,2,2,aan,aan,ADP
6087,QI_R_2Sqx2yILCWgNKRD_2_3,R_2Sqx2yILCWgNKRD,2,3,iets,iets,PRON
6088,QI_R_2Sqx2yILCWgNKRD_2_4,R_2Sqx2yILCWgNKRD,2,4,dat,dat,SCONJ
6089,QI_R_2Sqx2yILCWgNKRD_2_5,R_2Sqx2yILCWgNKRD,2,5,jongeren,jong,ADJ
6090,QI_R_2Sqx2yILCWgNKRD_2_6,R_2Sqx2yILCWgNKRD,2,6,leuk,leuk,ADJ
6091,QI_R_2Sqx2yILCWgNKRD_2_7,R_2Sqx2yILCWgNKRD,2,7,vinden,vinden,VERB
6092,QI_R_2Sqx2yILCWgNKRD_2_8,R_2Sqx2yILCWgNKRD,2,8,:,:,PUNCT
6093,QI_R_2Sqx2yILCWgNKRD_2_9,R_2Sqx2yILCWgNKRD,2,9,films,film,NOUN
6094,QI_R_2Sqx2yILCWgNKRD_2_10,R_2Sqx2yILCWgNKRD,2,10,",",",",PUNCT
6095,QI_R_2Sqx2yILCWgNKRD_2_11,R_2Sqx2yILCWgNKRD,2,11,tv-series,tv-serie,NOUN
6096,QI_R_2Sqx2yILCWgNKRD_2_12,R_2Sqx2yILCWgNKRD,2,12,",",",",PUNCT
6097,QI_R_2Sqx2yILCWgNKRD_2_13,R_2Sqx2yILCWgNKRD,2,13,games,game,NOUN
6098,QI_R_2Sqx2yILCWgNKRD_2_14,R_2Sqx2yILCWgNKRD,2,14,",",",",PUNCT
6099,QI_R_2Sqx2yILCWgNKRD_2_15,R_2Sqx2yILCWgNKRD,2,15,tiktok,tiktok,SYM
6100,QI_R_3RxrJ8QpdVFxveD_0_0,R_3RxrJ8QpdVFxveD,0,0,Investeren,investeren,VERB
6101,QI_R_3RxrJ8QpdVFxveD_0_1,R_3RxrJ8QpdVFxveD,0,1,in,in,ADP
6102,QI_R_3RxrJ8QpdVFxveD_0_2,R_3RxrJ8QpdVFxveD,0,2,leesclubs,leesclub,NOUN
6103,QI_R_3RxrJ8QpdVFxveD_0_3,R_3RxrJ8QpdVFxveD,0,3,",",",",PUNCT
6104,QI_R_3RxrJ8QpdVFxveD_0_4,R_3RxrJ8QpdVFxveD,0,4,investeren,investeren,VERB
6105,QI_R_3RxrJ8QpdVFxveD_0_5,R_3RxrJ8QpdVFxveD,0,5,in,in,ADP
6106,QI_R_3RxrJ8QpdVFxveD_0_6,R_3RxrJ8QpdVFxveD,0,6,digitalisering,digitalisering,NOUN
6107,QI_R_3RxrJ8QpdVFxveD_0_7,R_3RxrJ8QpdVFxveD,0,7,van,van,ADP
6108,QI_R_3RxrJ8QpdVFxveD_0_8,R_3RxrJ8QpdVFxveD,0,8,minder,weinig,ADV
6109,QI_R_3RxrJ8QpdVFxveD_0_9,R_3RxrJ8QpdVFxveD,0,9,beschikbare,beschikbaar,ADJ
6110,QI_R_3RxrJ8QpdVFxveD_0_10,R_3RxrJ8QpdVFxveD,0,10,teksten,tekst,NOUN
6111,QI_R_3RxrJ8QpdVFxveD_0_11,R_3RxrJ8QpdVFxveD,0,11,",",",",PUNCT
6112,QI_R_3RxrJ8QpdVFxveD_0_12,R_3RxrJ8QpdVFxveD,0,12,onderwijs,onderwijs,NOUN
6113,QI_R_3RxrJ8QpdVFxveD_0_13,R_3RxrJ8QpdVFxveD,0,13,over,over,ADP
6114,QI_R_3RxrJ8QpdVFxveD_0_14,R_3RxrJ8QpdVFxveD,0,14,voormalige,voormalig,ADJ
6115,QI_R_3RxrJ8QpdVFxveD_0_15,R_3RxrJ8QpdVFxveD,0,15,kolonien,koloni,NOUN
6116,QI_R_3RxrJ8QpdVFxveD_0_16,R_3RxrJ8QpdVFxveD,0,16,verbeteren,verbeteren,VERB
6117,QI_R_1FzvByXSKql3zUv_0_0,R_1FzvByXSKql3zUv,0,0,Absoluut,absoluut,ADJ
6118,QI_R_1FzvByXSKql3zUv_0_1,R_1FzvByXSKql3zUv,0,1,buitenlandse,buitenlands,ADJ
6119,QI_R_1FzvByXSKql3zUv_0_2,R_1FzvByXSKql3zUv,0,2,schrijvers,schrijver,NOUN
6120,QI_R_1FzvByXSKql3zUv_0_3,R_1FzvByXSKql3zUv,0,3,toevoegen,toevoegen,VERB
6121,QI_R_1FzvByXSKql3zUv_0_4,R_1FzvByXSKql3zUv,0,4,Zelfs,zelfs,ADV
6122,QI_R_1FzvByXSKql3zUv_0_5,R_1FzvByXSKql3zUv,0,5,in,in,ADP
6123,QI_R_1FzvByXSKql3zUv_0_6,R_1FzvByXSKql3zUv,0,6,een,een,DET
6124,QI_R_1FzvByXSKql3zUv_0_7,R_1FzvByXSKql3zUv,0,7,andere,ander,ADJ
6125,QI_R_1FzvByXSKql3zUv_0_8,R_1FzvByXSKql3zUv,0,8,taal,taal,NOUN
6126,QI_R_vdF645yrvK272Fz_0_0,R_vdF645yrvK272Fz,0,0,Stimuleer,stimuleer,VERB
6127,QI_R_vdF645yrvK272Fz_0_1,R_vdF645yrvK272Fz,0,1,leesplezier,leesplezier,NOUN
6128,QI_R_vdF645yrvK272Fz_0_2,R_vdF645yrvK272Fz,0,2,",",",",PUNCT
6129,QI_R_vdF645yrvK272Fz_0_3,R_vdF645yrvK272Fz,0,3,laat,laten,VERB
6130,QI_R_vdF645yrvK272Fz_0_4,R_vdF645yrvK272Fz,0,4,Graphic,Graphic,SYM
6131,QI_R_vdF645yrvK272Fz_0_5,R_vdF645yrvK272Fz,0,5,Novels,Novels,NOUN
6132,QI_R_vdF645yrvK272Fz_0_6,R_vdF645yrvK272Fz,0,6,toe,toe,ADP
6133,QI_R_vdF645yrvK272Fz_0_7,R_vdF645yrvK272Fz,0,7,",",",",PUNCT
6134,QI_R_vdF645yrvK272Fz_0_8,R_vdF645yrvK272Fz,0,8,laat,laten,VERB
6135,QI_R_vdF645yrvK272Fz_0_9,R_vdF645yrvK272Fz,0,9,leerlingen,leerling,NOUN
6136,QI_R_vdF645yrvK272Fz_0_10,R_vdF645yrvK272Fz,0,10,lezen,lezen,VERB
6137,QI_R_vdF645yrvK272Fz_0_11,R_vdF645yrvK272Fz,0,11,in,in,ADP
6138,QI_R_vdF645yrvK272Fz_0_12,R_vdF645yrvK272Fz,0,12,hun,hun,PRON
6139,QI_R_vdF645yrvK272Fz_0_13,R_vdF645yrvK272Fz,0,13,moedertaal,moedertaal,NOUN
6140,QI_R_vdF645yrvK272Fz_0_14,R_vdF645yrvK272Fz,0,14,",",",",PUNCT
6141,QI_R_vdF645yrvK272Fz_0_15,R_vdF645yrvK272Fz,0,15,las,las,VERB
6142,QI_R_vdF645yrvK272Fz_0_16,R_vdF645yrvK272Fz,0,16,overal,overal,ADV
6143,QI_R_vdF645yrvK272Fz_0_17,R_vdF645yrvK272Fz,0,17,in,in,ADP
6144,QI_R_vdF645yrvK272Fz_0_18,R_vdF645yrvK272Fz,0,18,elke,elk,DET
6145,QI_R_vdF645yrvK272Fz_0_19,R_vdF645yrvK272Fz,0,19,school,school,NOUN
6146,QI_R_vdF645yrvK272Fz_0_20,R_vdF645yrvK272Fz,0,20,een,een,DET
6147,QI_R_vdF645yrvK272Fz_0_21,R_vdF645yrvK272Fz,0,21,leesuur,leesuur,NOUN
6148,QI_R_vdF645yrvK272Fz_0_22,R_vdF645yrvK272Fz,0,22,in,in,ADP
6149,QI_R_vdF645yrvK272Fz_0_23,R_vdF645yrvK272Fz,0,23,(,(,PUNCT
6150,QI_R_vdF645yrvK272Fz_0_24,R_vdF645yrvK272Fz,0,24,zonder,zonder,ADP
6151,QI_R_vdF645yrvK272Fz_0_25,R_vdF645yrvK272Fz,0,25,administratieve,administratief,ADJ
6152,QI_R_vdF645yrvK272Fz_0_26,R_vdF645yrvK272Fz,0,26,verplichtingen,verplichting,NOUN
6153,QI_R_vdF645yrvK272Fz_0_27,R_vdF645yrvK272Fz,0,27,en,en,CCONJ
6154,QI_R_vdF645yrvK272Fz_0_28,R_vdF645yrvK272Fz,0,28,taken,taak,NOUN
6155,QI_R_vdF645yrvK272Fz_0_29,R_vdF645yrvK272Fz,0,29,",",",",PUNCT
6156,QI_R_vdF645yrvK272Fz_0_30,R_vdF645yrvK272Fz,0,30,zowel,zowel,CCONJ
6157,QI_R_vdF645yrvK272Fz_0_31,R_vdF645yrvK272Fz,0,31,voor,voor,ADP
6158,QI_R_vdF645yrvK272Fz_0_32,R_vdF645yrvK272Fz,0,32,de,de,DET
6159,QI_R_vdF645yrvK272Fz_0_33,R_vdF645yrvK272Fz,0,33,leerlingen,leerling,NOUN
6160,QI_R_vdF645yrvK272Fz_0_34,R_vdF645yrvK272Fz,0,34,als,als,SCONJ
6161,QI_R_vdF645yrvK272Fz_0_35,R_vdF645yrvK272Fz,0,35,voor,voor,ADP
6162,QI_R_vdF645yrvK272Fz_0_36,R_vdF645yrvK272Fz,0,36,de,de,DET
6163,QI_R_vdF645yrvK272Fz_0_37,R_vdF645yrvK272Fz,0,37,leerkrachten,leerkracht,NOUN
6164,QI_R_vdF645yrvK272Fz_0_38,R_vdF645yrvK272Fz,0,38,",",",",PUNCT
6165,QI_R_vdF645yrvK272Fz_0_39,R_vdF645yrvK272Fz,0,39,mét,mét,ADP
6166,QI_R_vdF645yrvK272Fz_0_40,R_vdF645yrvK272Fz,0,40,klassieke,klassiek,ADJ
6167,QI_R_vdF645yrvK272Fz_0_41,R_vdF645yrvK272Fz,0,41,muziek,muziek,NOUN
6168,QI_R_vdF645yrvK272Fz_0_42,R_vdF645yrvK272Fz,0,42,op,op,ADP
6169,QI_R_vdF645yrvK272Fz_0_43,R_vdF645yrvK272Fz,0,43,de,de,DET
6170,QI_R_vdF645yrvK272Fz_0_44,R_vdF645yrvK272Fz,0,44,achtergrond,achtergrond,NOUN
6171,QI_R_vdF645yrvK272Fz_0_45,R_vdF645yrvK272Fz,0,45,",",",",PUNCT
6172,QI_R_vdF645yrvK272Fz_0_46,R_vdF645yrvK272Fz,0,46,2,2,NUM
6173,QI_R_vdF645yrvK272Fz_0_47,R_vdF645yrvK272Fz,0,47,vliegen,vliegen,VERB
